,Root,ProcessingDepth,FileDirPath,FileDirDepth,FileName,ExifArgs,DestRoot,FilePath,Size,ModifiedAt,InodeDev,Inode,CacheKey
0,D:\,3,D:\,0,1.png,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\1.png,269740,1761855453.9897637,6985672059403080448,562949953423348,6bbbad0968fb7458a136cc3990ba90ef
1,D:\,3,D:\,0,3.png,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\3.png,1164815,1761855439.5766315,6985672059403080448,1688849860293117,4a08b570392b6b5fd703c44cd274eadb
2,D:\,3,D:\,0,Document_To_Transfer.zip,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\Document_To_Transfer.zip,1579323467,1761837107.0,6985672059403080448,1688849860267072,0999960bdc364caf1ddcfb4c85e4bf9e
3,D:\,3,D:\,0,DumpStack.log.tmp,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\DumpStack.log.tmp,12288,1787482193.638722,0,0,d8e7db666dc3ad30e6a855964f552ae1
4,D:\,3,D:\,0,pagefile.sys,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\pagefile.sys,38654705664,1787482193.6243398,0,0,d8e7db666dc3ad30e6a855964f552ae1
5,D:\,3,D:\,0,rtr528E.tmp,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\rtr528E.tmp,1073741824,1771627163.8948193,6985672059403080448,15481123719104894,347d56b7b06e8122a33026222e02cf63
6,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I01MT0T.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I01MT0T.csv,198,1787056641.2338567,6985672059403080448,10133099161600468,0e4a225f426614826653dd425d68267a
7,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I0GRQHX.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I0GRQHX.csv,146,1783860559.3670032,6985672059403080448,1688849860287323,9a8b6beae2acccb24f66d5affc098607
8,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I0IK2J3.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I0IK2J3.csv,198,1787581124.8442657,6985672059403080448,9851624184891964,7fe91c4e23ac1e691ea4cdc5b4ec614e
9,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I12MUDN.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I12MUDN.csv,198,1787581124.8404148,6985672059403080448,9851624184891958,0f143a0c2373103790f5bf389a8a4943
10,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I15QA5E,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I15QA5E,96,1786980576.5677164,6985672059403080448,3940649673968467,b4edb41ac669e6e4b4d3353684f829b6
11,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I1677AI,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I1677AI,98,1785937831.562635,6985672059403080448,7036874417769269,594abfdd774f053889d7f10f49ce61b2
12,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I28ZYW3.xlsx,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I28ZYW3.xlsx,174,1775752680.550316,6985672059403080448,1407374883555411,74b70ca000fc8920f6f70c3748455683
13,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I2KWN2J,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I2KWN2J,110,1786980576.5575533,6985672059403080448,4222124650679118,66a7916ba6654ea5e4a61d80fd346dac
14,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I2ONZVW,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I2ONZVW,80,1785845308.7902927,6985672059403080448,1688849860266099,7855f4becc9205c2d545360bf8617477
15,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I2OU47D.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I2OU47D.csv,198,1786527474.7958136,6985672059403080448,12103423998575140,b2369ce4f4f75c883a8d6451e08c0e4b
16,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3H5O0U.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3H5O0U.csv,190,1786527474.7830055,6985672059403080448,10414574138311146,545d8c024a8dfe7a17c5e434139ce9e5
17,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3IC259.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3IC259.csv,198,1787056641.2463849,6985672059403080448,12103423998575351,38eb1ee0eb39354ac6a5354f9c4775d4
18,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3LAED2.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3LAED2.csv,198,1787056641.2380114,6985672059403080448,12947848928707300,eb223a492f27ad9f63ec746a768ed573
19,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3O5SYV.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3O5SYV.csv,174,1779805764.7809408,6985672059403080448,4785074604097955,c01308d063be838aec807e84fbd38168
20,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3S0NS2.xlsx,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3S0NS2.xlsx,194,1775752673.1318974,6985672059403080448,3096224743819337,d6d282fc928dff97e6bea1ca12a62e29
21,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3SI0DD.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3SI0DD.csv,198,1787581124.8358948,6985672059403080448,9851624184891956,880f2c4f5d8e097451c2e133fc53135a
22,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3XOVDT,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3XOVDT,128,1785940316.1198459,6985672059403080448,6473924464347953,1e7253592725192b73f683be483c8934
23,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I3ZO63P,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I3ZO63P,86,1785840073.427597,6985672059403080448,562949953421373,fa1b1085ddd23d126b839ab54e7fe6e9
24,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I49RT2T.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I49RT2T.csv,198,1787056641.2589345,6985672059403080448,12666373951996677,456dadedf580078abfea7fb6312a4bea
25,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I4LLV9H.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I4LLV9H.csv,198,1786527474.7992063,6985672059403080448,7881299347915303,5a982025d365e5f244b0dd03232e2a54
26,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I4MTADP.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I4MTADP.csv,198,1786797906.98981,6985672059403080448,9851624184889849,58909ac3679767d738a7211b642c130b
27,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I4O9230.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I4O9230.csv,198,1787581124.8317425,6985672059403080448,8444249301338669,ebdbc3d6a54235ebf04c86fd4ec87b65
28,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I4OHOZ6.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I4OHOZ6.csv,198,1786797906.9817078,6985672059403080448,9851624184889838,ee7aae4e026418d95a23df6ecd440c6b
29,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I4Q5AV2.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I4Q5AV2.csv,198,1786797906.974471,6985672059403080448,12947848928707032,42b88f5513258fe770fae0057a1eaa47
30,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I4T62UL.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I4T62UL.csv,198,1786797906.9817078,6985672059403080448,9851624184889843,a41e3445d488bd327fd587b8f61e03a8
31,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I4T9F80,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I4T9F80,80,1786980595.0003803,6985672059403080448,5910974510943062,4aee1a54598b4dfe2f52dc397897f726
32,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I50TWB7.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I50TWB7.csv,198,1786797906.9712074,6985672059403080448,10696049115021772,00ca0316ae8f579d02e55dd063754b10
33,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I54E0FQ.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I54E0FQ.csv,198,1787056641.2631361,6985672059403080448,12103423998575370,5a5c7039f5984137b6531007f9ad44aa
34,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I5AGXII.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I5AGXII.csv,178,1776978693.410398,6985672059403080448,4503599627381801,037ed49e0065886c69275f166a8a617d
35,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I5CEAO2.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I5CEAO2.csv,198,1787056641.257128,6985672059403080448,12384898975286020,bbc4dac20126ed1844ff80e3d933972e
36,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I5MWC5Y,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I5MWC5Y,86,1785940433.5932665,6985672059403080448,2251799813688179,2764b603b4ac428d9be2636aae6091fb
37,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I5ZIDOQ,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I5ZIDOQ,72,1786106517.18492,6985672059403080448,9007199254757837,9c24995b384ed89dc514170a664fbe6f
38,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I60KKFJ.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I60KKFJ.csv,198,1787056641.2463849,6985672059403080448,12947848928707318,812dd02e526737476f12f2ab518b9135
39,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I6J1SJR.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I6J1SJR.csv,198,1786527474.7882428,6985672059403080448,7318349394493982,15090929cfc80d2199dbecb1ffd7b7f5
40,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I6V06NP.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I6V06NP.csv,198,1787056641.25469,6985672059403080448,12384898975286017,994d18daf26c192d2d0766c849943293
41,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I6Y65Z6,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I6Y65Z6,84,1786016782.628324,6985672059403080448,6473924464362006,86ec22e4c64266a0658dde2d96af60ee
42,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I7QF65N.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I7QF65N.csv,198,1787581124.8317425,6985672059403080448,12103423998577192,be9156c5d0f4f568398cb28172cd220b
43,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I8003IW.url,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I8003IW.url,184,1785937861.8467982,6985672059403080448,6192449487637303,8a91308d6dcf9dd0cd241c327cde5564
44,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I8G82E7.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I8G82E7.csv,198,1786527474.8037102,6985672059403080448,7036874417783342,29ea2732ad3765c4ae016c74e487b50d
45,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I8JAJ6R,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I8JAJ6R,150,1781087017.8989305,6985672059403080448,6473924464361802,63adb690f39d4a68d4dadbaad3bf0a86
46,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I8MSES2.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I8MSES2.csv,198,1787581124.8404148,6985672059403080448,16044073672526392,efa1a4ae79167a5a19af6254644114e0
47,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I91YI1X,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I91YI1X,90,1785845308.7793124,6985672059403080448,2251799813687408,9f24577db08578c1bbff62b9c358a329
48,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I93Z5CE.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I93Z5CE.csv,198,1787056641.2589345,6985672059403080448,12384898975286024,5456a59f426352bef947502c96e58b00
49,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I98LEY1,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I98LEY1,114,1785940316.1317706,6985672059403080448,1407374883556217,b0079d839141f74e536e05752cf16218
50,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I9CZEF5,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I9CZEF5,170,1775752812.1969445,6985672059403080448,1970324836976727,fb1de98bd2381de6a637d2bb2cf1f493
51,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I9MFY9P.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I9MFY9P.csv,198,1786527474.7897341,6985672059403080448,7318349394493984,30796fbcac9e68e1a368ac35d25d6288
52,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I9RN33M,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I9RN33M,98,1786980576.577023,6985672059403080448,4503599627389781,2f57950d4679a11b89f1a9a21adb2b39
53,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I9V2WP0.py,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I9V2WP0.py,158,1788526180.9165275,6985672059403080448,6192449487655747,26f380d7f3f7f3d1eba9cb9727dbb63d
54,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$I9XKWY1,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$I9XKWY1,90,1785845308.7793124,6985672059403080448,8162774324611179,c89a11d8032ec968f7ae18764131ab71
55,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IAB3QCN.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IAB3QCN.csv,198,1786797906.98981,6985672059403080448,9570149208179192,d32a99a056ceee423a5c83ee4b5c81a5
56,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IABQ8NW,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IABQ8NW,116,1785940316.1329029,6985672059403080448,1407374883556219,96153451a67c538a0ec6c3d934a4b6b2
57,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IB52W0F.env,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IB52W0F.env,134,1787650689.0130353,6985672059403080448,15762598695815874,2db8af684a2c29b34d94d2d1b93422a9
58,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IBBU7UZ.json,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IBBU7UZ.json,192,1776343582.23122,6985672059403080448,1970324836976726,253b564355202366ee270c183663ff1d
59,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IBDFGTJ.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IBDFGTJ.csv,198,1787056641.2509263,6985672059403080448,12103423998575355,188e32e6cc1e2255d467bf31ba10e38e
60,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IBED1SO,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IBED1SO,98,1785940316.1398742,6985672059403080448,1407374883556222,0dd4f8b9f83632dae771f7b0f3d5b262
61,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IBMH4PR,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IBMH4PR,96,1785840073.4245765,6985672059403080448,562949953421372,0cf00368de5b03ab3be4949fc119e7f8
62,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IBMXU8V.json,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IBMXU8V.json,200,1775830108.9601426,6985672059403080448,1407374883555427,a57f264b0fa914c0e503080d376f919f
63,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$ICHL2OS,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$ICHL2OS,110,1785845308.770292,6985672059403080448,8162774324611176,0baafb485e57b891a809586496ca3a6f
64,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$ICLP0MW,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$ICLP0MW,114,1785937842.0974555,6985672059403080448,6192449487637302,7fd67eeea4458ad8dfbd462880714b1f
65,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$ICMPWKZ,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$ICMPWKZ,98,1786980576.5752451,6985672059403080448,3940649673968468,74872f1fbed37e749e4017d48fadbfee
66,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$ID0VLN7,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$ID0VLN7,98,1785940316.1356874,6985672059403080448,1407374883556221,1c2b5c57f0d367431bedb879e4e72119
67,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$ID7QSBT.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$ID7QSBT.csv,198,1786527474.808069,6985672059403080448,7036874417783347,23d145e7297f1561b1006fd8871aeb52
68,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IDCASH6,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IDCASH6,82,1775653669.2275367,6985672059403080448,1407374883573741,a021373a0cc2242f14b840aabd091dc7
69,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IE4SHQQ.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IE4SHQQ.csv,198,1786797906.9774237,6985672059403080448,11258999068443104,c6aa5c85e7eb510b55c38eaaa032b619
70,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IEUJZCX.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IEUJZCX.csv,198,1786527474.805161,6985672059403080448,7036874417783343,77b18b870a6e48e1abb3affe8cf02804
71,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IEVPA0X.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IEVPA0X.csv,198,1787581124.8358948,6985672059403080448,9851624184891957,a422ee9d5c1638546ba2442c901f4139
72,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IFJ12ES.py,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IFJ12ES.py,146,1786039109.7974582,6985672059403080448,9851624184889814,987c73aa48ad630d1830a46e11722446
73,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IFLM9O8,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IFLM9O8,86,1786016782.6220329,6985672059403080448,7881299347915282,6e89d41907171e7bdb378a0b12dc5af9
74,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IFYIPK0.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IFYIPK0.csv,198,1787056641.2421768,6985672059403080448,13229323905417971,8ccd3c3a36db29e4754fef3417ff9839
75,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IG0L5T6.csv,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IG0L5T6.csv,198,1786527474.809179,6985672059403080448,7036874417783348,d353ab053838ca6fb03abc9df59ffe70
76,D:\,3,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001,2,$IG8JMX2,-j-G-all--File:Directory,D:\MyOrganizedFiles,D:\$RECYCLE.BIN\S-1-5-21-1698086363-2593041813-970820316-1001\$IG8JMX2,80,1786016782.6060722,6985672059403080448,6755399441072654,821eb0c3ae73e18f610df11d7c6f0e1d
